C:\Users\admin\anaconda3\envs\folktales\Lib\site-packages\torch\_refs\__init__.py:4919: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\c10/cuda/CUDAAllocatorConfig.h:28.)
  return torch.empty_permuted(
CUDA device: NVIDIA GeForce GTX 1650
CUDA compute capability: (7, 5)
AMP dtype: torch.float16
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 2, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 128, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,048,576
  value_embeds            : 1,048,576
  lm_head                 : 1,048,576
  transformer_matrices    : 393,280
  scalars                 : 4
  total                   : 3,539,012
Estimated FLOPs per token: 9.437568e+06
Scaling AdamW LRs by 1/sqrt(128/768) = 2.449490
Data: train/val split already exists
Time budget: 300s
Gradient accumulation steps: 1
Device: cuda

step 00000 (0.0%) | loss: 9.011062 | lrm: 0.00 | dt: 290ms | tok/sec: 3,527 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 01686 (52.5%) | loss: 4.809572 | lrm: 0.95 | dt: 94ms | tok/sec: 10,887 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01687 (52.5%) | loss: 4.800737 | lrm: 0.95 | dt: 99ms | tok/sec: 10,301 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01688 (52.6%) | loss: 4.767533 | lrm: 0.95 | dt: 113ms | tok/sec: 9,040 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01689 (52.6%) | loss: 4.736366 | lrm: 0.95 | dt: 107ms | tok/sec: 9,542 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01690 (52.6%) | loss: 4.698022 | lrm: 0.95 | dt: 104ms | tok/sec: 9,867 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01691 (52.7%) | loss: 4.673903 | lrm: 0.95 | dt: 106ms | tok/sec: 9,642 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01692 (52.7%) | loss: 4.647682 | lrm: 0.95 | dt: 111ms | tok/sec: 9,258 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01693 (52.7%) | loss: 4.654182 | lrm: 0.95 | dt: 116ms | tok/sec: 8,819 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01694 (52.8%) | loss: 4.661868 | lrm: 0.94 | dt: 122ms | tok/sec: 8,398 | mfu: 0.0% | epoch: 1 | remaining: 142s    
step 01695 (52.8%) | loss: 4.642920 | lrm: 0.94 | dt: 113ms | tok/sec: 9,058 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01696 (52.9%) | loss: 4.629101 | lrm: 0.94 | dt: 101ms | tok/sec: 10,114 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01697 (52.9%) | loss: 4.648145 | lrm: 0.94 | dt: 101ms | tok/sec: 10,163 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01698 (52.9%) | loss: 4.624511 | lrm: 0.94 | dt: 95ms | tok/sec: 10,722 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01699 (53.0%) | loss: 4.637393 | lrm: 0.94 | dt: 93ms | tok/sec: 10,978 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01700 (53.0%) | loss: 4.621171 | lrm: 0.94 | dt: 120ms | tok/sec: 8,551 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01701 (53.0%) | loss: 4.609385 | lrm: 0.94 | dt: 108ms | tok/sec: 9,484 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01702 (53.1%) | loss: 4.593920 | lrm: 0.94 | dt: 111ms | tok/sec: 9,188 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01703 (53.1%) | loss: 4.600517 | lrm: 0.94 | dt: 99ms | tok/sec: 10,372 | mfu: 0.0% | epoch: 1 | remaining: 141s    
step 01704 (53.1%) | loss: 4.590052 | lrm: 0.94 | dt: 99ms | tok/sec: 10,392 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01705 (53.2%) | loss: 4.578561 | lrm: 0.94 | dt: 102ms | tok/sec: 10,081 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01706 (53.2%) | loss: 4.560164 | lrm: 0.94 | dt: 84ms | tok/sec: 12,253 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01707 (53.2%) | loss: 4.577836 | lrm: 0.94 | dt: 96ms | tok/sec: 10,651 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01708 (53.3%) | loss: 4.569857 | lrm: 0.93 | dt: 104ms | tok/sec: 9,832 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01709 (53.3%) | loss: 4.547495 | lrm: 0.93 | dt: 108ms | tok/sec: 9,486 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01710 (53.3%) | loss: 4.536478 | lrm: 0.93 | dt: 103ms | tok/sec: 9,948 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01711 (53.4%) | loss: 4.538045 | lrm: 0.93 | dt: 98ms | tok/sec: 10,471 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01712 (53.4%) | loss: 4.527623 | lrm: 0.93 | dt: 94ms | tok/sec: 10,838 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01713 (53.4%) | loss: 4.517724 | lrm: 0.93 | dt: 97ms | tok/sec: 10,550 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01714 (53.5%) | loss: 4.507314 | lrm: 0.93 | dt: 94ms | tok/sec: 10,913 | mfu: 0.0% | epoch: 1 | remaining: 140s    
step 01715 (53.5%) | loss: 4.501917 | lrm: 0.93 | dt: 101ms | tok/sec: 10,171 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01716 (53.5%) | loss: 4.476442 | lrm: 0.93 | dt: 174ms | tok/sec: 5,899 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01717 (53.6%) | loss: 4.471655 | lrm: 0.93 | dt: 99ms | tok/sec: 10,365 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01718 (53.6%) | loss: 4.449145 | lrm: 0.93 | dt: 101ms | tok/sec: 10,169 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01719 (53.7%) | loss: 4.465537 | lrm: 0.93 | dt: 100ms | tok/sec: 10,231 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01720 (53.7%) | loss: 4.482017 | lrm: 0.93 | dt: 103ms | tok/sec: 9,947 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01721 (53.7%) | loss: 4.529825 | lrm: 0.93 | dt: 93ms | tok/sec: 11,004 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01722 (53.8%) | loss: 4.565218 | lrm: 0.92 | dt: 89ms | tok/sec: 11,539 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01723 (53.8%) | loss: 4.611921 | lrm: 0.92 | dt: 98ms | tok/sec: 10,495 | mfu: 0.0% | epoch: 1 | remaining: 139s    
step 01724 (53.8%) | loss: 4.646223 | lrm: 0.92 | dt: 105ms | tok/sec: 9,741 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01725 (53.9%) | loss: 4.677601 | lrm: 0.92 | dt: 95ms | tok/sec: 10,793 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01726 (53.9%) | loss: 4.654272 | lrm: 0.92 | dt: 91ms | tok/sec: 11,265 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01727 (53.9%) | loss: 4.660317 | lrm: 0.92 | dt: 100ms | tok/sec: 10,289 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01728 (53.9%) | loss: 4.687275 | lrm: 0.92 | dt: 109ms | tok/sec: 9,430 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01729 (54.0%) | loss: 4.706131 | lrm: 0.92 | dt: 94ms | tok/sec: 10,931 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01730 (54.0%) | loss: 4.689859 | lrm: 0.92 | dt: 101ms | tok/sec: 10,149 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01731 (54.0%) | loss: 4.690963 | lrm: 0.92 | dt: 104ms | tok/sec: 9,854 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01732 (54.1%) | loss: 4.677775 | lrm: 0.92 | dt: 109ms | tok/sec: 9,370 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01733 (54.1%) | loss: 4.680160 | lrm: 0.92 | dt: 102ms | tok/sec: 10,028 | mfu: 0.0% | epoch: 1 | remaining: 138s    
step 01734 (54.2%) | loss: 4.676732 | lrm: 0.92 | dt: 113ms | tok/sec: 9,077 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01735 (54.2%) | loss: 4.690502 | lrm: 0.92 | dt: 111ms | tok/sec: 9,199 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01736 (54.2%) | loss: 4.677826 | lrm: 0.92 | dt: 105ms | tok/sec: 9,711 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01737 (54.3%) | loss: 4.685413 | lrm: 0.91 | dt: 112ms | tok/sec: 9,108 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01738 (54.3%) | loss: 4.674503 | lrm: 0.91 | dt: 113ms | tok/sec: 9,035 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01739 (54.3%) | loss: 4.675031 | lrm: 0.91 | dt: 197ms | tok/sec: 5,200 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01740 (54.4%) | loss: 4.668878 | lrm: 0.91 | dt: 139ms | tok/sec: 7,346 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01741 (54.4%) | loss: 4.661419 | lrm: 0.91 | dt: 108ms | tok/sec: 9,454 | mfu: 0.0% | epoch: 1 | remaining: 137s    
step 01742 (54.5%) | loss: 4.662878 | lrm: 0.91 | dt: 107ms | tok/sec: 9,557 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01743 (54.5%) | loss: 4.670786 | lrm: 0.91 | dt: 105ms | tok/sec: 9,719 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01744 (54.6%) | loss: 4.676677 | lrm: 0.91 | dt: 106ms | tok/sec: 9,621 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01745 (54.6%) | loss: 4.674774 | lrm: 0.91 | dt: 104ms | tok/sec: 9,818 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01746 (54.6%) | loss: 4.697819 | lrm: 0.91 | dt: 107ms | tok/sec: 9,589 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01747 (54.7%) | loss: 4.698875 | lrm: 0.91 | dt: 115ms | tok/sec: 8,932 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01748 (54.7%) | loss: 4.684125 | lrm: 0.91 | dt: 108ms | tok/sec: 9,492 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01749 (54.7%) | loss: 4.681877 | lrm: 0.91 | dt: 112ms | tok/sec: 9,148 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01750 (54.8%) | loss: 4.684402 | lrm: 0.90 | dt: 105ms | tok/sec: 9,760 | mfu: 0.0% | epoch: 1 | remaining: 136s    
step 01751 (54.8%) | loss: 4.682082 | lrm: 0.90 | dt: 106ms | tok/sec: 9,670 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01752 (54.8%) | loss: 4.697208 | lrm: 0.90 | dt: 106ms | tok/sec: 9,699 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01753 (54.9%) | loss: 4.711802 | lrm: 0.90 | dt: 103ms | tok/sec: 9,979 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01754 (54.9%) | loss: 4.753563 | lrm: 0.90 | dt: 108ms | tok/sec: 9,524 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01755 (54.9%) | loss: 4.785789 | lrm: 0.90 | dt: 107ms | tok/sec: 9,578 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01756 (55.0%) | loss: 4.806585 | lrm: 0.90 | dt: 105ms | tok/sec: 9,781 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01757 (55.0%) | loss: 4.816827 | lrm: 0.90 | dt: 107ms | tok/sec: 9,530 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01758 (55.1%) | loss: 4.847820 | lrm: 0.90 | dt: 102ms | tok/sec: 10,013 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01759 (55.1%) | loss: 4.856144 | lrm: 0.90 | dt: 113ms | tok/sec: 9,047 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01760 (55.1%) | loss: 4.860064 | lrm: 0.90 | dt: 103ms | tok/sec: 9,899 | mfu: 0.0% | epoch: 1 | remaining: 135s    
step 01761 (55.2%) | loss: 4.867512 | lrm: 0.90 | dt: 101ms | tok/sec: 10,112 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01762 (55.2%) | loss: 4.880944 | lrm: 0.90 | dt: 109ms | tok/sec: 9,405 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01763 (55.2%) | loss: 4.895549 | lrm: 0.90 | dt: 114ms | tok/sec: 8,974 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01764 (55.3%) | loss: 4.888972 | lrm: 0.89 | dt: 100ms | tok/sec: 10,210 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01765 (55.3%) | loss: 4.876533 | lrm: 0.89 | dt: 99ms | tok/sec: 10,368 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01766 (55.3%) | loss: 4.858013 | lrm: 0.89 | dt: 111ms | tok/sec: 9,209 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01767 (55.4%) | loss: 4.851135 | lrm: 0.89 | dt: 108ms | tok/sec: 9,519 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01768 (55.4%) | loss: 4.860922 | lrm: 0.89 | dt: 104ms | tok/sec: 9,820 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01769 (55.4%) | loss: 4.820033 | lrm: 0.89 | dt: 100ms | tok/sec: 10,278 | mfu: 0.0% | epoch: 1 | remaining: 134s    
step 01770 (55.5%) | loss: 4.793568 | lrm: 0.89 | dt: 98ms | tok/sec: 10,420 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01771 (55.5%) | loss: 4.784536 | lrm: 0.89 | dt: 102ms | tok/sec: 10,059 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01772 (55.5%) | loss: 4.767524 | lrm: 0.89 | dt: 101ms | tok/sec: 10,147 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01773 (55.6%) | loss: 4.755868 | lrm: 0.89 | dt: 99ms | tok/sec: 10,311 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01774 (55.6%) | loss: 4.752574 | lrm: 0.89 | dt: 99ms | tok/sec: 10,386 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01775 (55.6%) | loss: 4.728359 | lrm: 0.89 | dt: 98ms | tok/sec: 10,491 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01776 (55.7%) | loss: 4.717009 | lrm: 0.89 | dt: 103ms | tok/sec: 9,930 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01777 (55.7%) | loss: 4.705178 | lrm: 0.89 | dt: 144ms | tok/sec: 7,107 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01778 (55.8%) | loss: 4.709002 | lrm: 0.88 | dt: 114ms | tok/sec: 9,003 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01779 (55.8%) | loss: 4.689249 | lrm: 0.88 | dt: 101ms | tok/sec: 10,171 | mfu: 0.0% | epoch: 1 | remaining: 133s    
step 01780 (55.8%) | loss: 4.721389 | lrm: 0.88 | dt: 98ms | tok/sec: 10,426 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01781 (55.9%) | loss: 4.745668 | lrm: 0.88 | dt: 100ms | tok/sec: 10,291 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01782 (55.9%) | loss: 4.773611 | lrm: 0.88 | dt: 97ms | tok/sec: 10,518 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01783 (55.9%) | loss: 4.795808 | lrm: 0.88 | dt: 98ms | tok/sec: 10,435 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01784 (56.0%) | loss: 4.811566 | lrm: 0.88 | dt: 98ms | tok/sec: 10,406 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01785 (56.0%) | loss: 4.799204 | lrm: 0.88 | dt: 104ms | tok/sec: 9,801 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01786 (56.0%) | loss: 4.811940 | lrm: 0.88 | dt: 100ms | tok/sec: 10,211 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01787 (56.1%) | loss: 4.811800 | lrm: 0.88 | dt: 102ms | tok/sec: 10,055 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01788 (56.1%) | loss: 4.815360 | lrm: 0.88 | dt: 102ms | tok/sec: 10,080 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01789 (56.1%) | loss: 4.813057 | lrm: 0.88 | dt: 106ms | tok/sec: 9,667 | mfu: 0.0% | epoch: 1 | remaining: 132s    
step 01790 (56.2%) | loss: 4.813705 | lrm: 0.88 | dt: 102ms | tok/sec: 9,996 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01791 (56.2%) | loss: 4.802602 | lrm: 0.88 | dt: 103ms | tok/sec: 9,931 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01792 (56.2%) | loss: 4.800319 | lrm: 0.88 | dt: 99ms | tok/sec: 10,305 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01793 (56.3%) | loss: 4.784953 | lrm: 0.87 | dt: 97ms | tok/sec: 10,519 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01794 (56.3%) | loss: 4.764745 | lrm: 0.87 | dt: 101ms | tok/sec: 10,158 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01795 (56.3%) | loss: 4.738036 | lrm: 0.87 | dt: 104ms | tok/sec: 9,852 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01796 (56.4%) | loss: 4.703331 | lrm: 0.87 | dt: 110ms | tok/sec: 9,329 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01797 (56.4%) | loss: 4.647448 | lrm: 0.87 | dt: 98ms | tok/sec: 10,491 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01798 (56.4%) | loss: 4.602356 | lrm: 0.87 | dt: 100ms | tok/sec: 10,261 | mfu: 0.0% | epoch: 1 | remaining: 131s    
step 01799 (56.5%) | loss: 4.615897 | lrm: 0.87 | dt: 100ms | tok/sec: 10,222 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01800 (56.5%) | loss: 4.603639 | lrm: 0.87 | dt: 99ms | tok/sec: 10,323 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01801 (56.5%) | loss: 4.601418 | lrm: 0.87 | dt: 99ms | tok/sec: 10,310 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01802 (56.6%) | loss: 4.597459 | lrm: 0.87 | dt: 97ms | tok/sec: 10,553 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01803 (56.6%) | loss: 4.589688 | lrm: 0.87 | dt: 99ms | tok/sec: 10,360 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01804 (56.6%) | loss: 4.589372 | lrm: 0.87 | dt: 102ms | tok/sec: 10,054 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01805 (56.7%) | loss: 4.621969 | lrm: 0.87 | dt: 104ms | tok/sec: 9,863 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01806 (56.7%) | loss: 4.625788 | lrm: 0.87 | dt: 100ms | tok/sec: 10,219 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01807 (56.7%) | loss: 4.648292 | lrm: 0.87 | dt: 104ms | tok/sec: 9,881 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01808 (56.8%) | loss: 4.632242 | lrm: 0.86 | dt: 101ms | tok/sec: 10,172 | mfu: 0.0% | epoch: 1 | remaining: 130s    
step 01809 (56.8%) | loss: 4.625057 | lrm: 0.86 | dt: 102ms | tok/sec: 10,088 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01810 (56.8%) | loss: 4.608779 | lrm: 0.86 | dt: 104ms | tok/sec: 9,871 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01811 (56.9%) | loss: 4.646408 | lrm: 0.86 | dt: 102ms | tok/sec: 10,049 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01812 (56.9%) | loss: 4.683704 | lrm: 0.86 | dt: 99ms | tok/sec: 10,306 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01813 (56.9%) | loss: 4.698421 | lrm: 0.86 | dt: 99ms | tok/sec: 10,344 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01814 (57.0%) | loss: 4.705491 | lrm: 0.86 | dt: 100ms | tok/sec: 10,212 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01815 (57.0%) | loss: 4.725475 | lrm: 0.86 | dt: 106ms | tok/sec: 9,664 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01816 (57.0%) | loss: 4.728237 | lrm: 0.86 | dt: 101ms | tok/sec: 10,157 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01817 (57.1%) | loss: 4.755294 | lrm: 0.86 | dt: 102ms | tok/sec: 10,047 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01818 (57.1%) | loss: 4.765691 | lrm: 0.86 | dt: 100ms | tok/sec: 10,239 | mfu: 0.0% | epoch: 1 | remaining: 129s    
step 01819 (57.1%) | loss: 4.752388 | lrm: 0.86 | dt: 100ms | tok/sec: 10,275 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01820 (57.2%) | loss: 4.741333 | lrm: 0.86 | dt: 98ms | tok/sec: 10,499 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01821 (57.2%) | loss: 4.718782 | lrm: 0.86 | dt: 104ms | tok/sec: 9,836 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01822 (57.2%) | loss: 4.714421 | lrm: 0.86 | dt: 97ms | tok/sec: 10,517 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01823 (57.3%) | loss: 4.693426 | lrm: 0.85 | dt: 97ms | tok/sec: 10,510 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01824 (57.3%) | loss: 4.690811 | lrm: 0.85 | dt: 99ms | tok/sec: 10,393 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01825 (57.3%) | loss: 4.674372 | lrm: 0.85 | dt: 107ms | tok/sec: 9,549 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01826 (57.4%) | loss: 4.650468 | lrm: 0.85 | dt: 98ms | tok/sec: 10,440 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01827 (57.4%) | loss: 4.641653 | lrm: 0.85 | dt: 106ms | tok/sec: 9,685 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01828 (57.4%) | loss: 4.620260 | lrm: 0.85 | dt: 99ms | tok/sec: 10,317 | mfu: 0.0% | epoch: 1 | remaining: 128s    
step 01829 (57.5%) | loss: 4.625655 | lrm: 0.85 | dt: 100ms | tok/sec: 10,286 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01830 (57.5%) | loss: 4.634444 | lrm: 0.85 | dt: 100ms | tok/sec: 10,274 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01831 (57.5%) | loss: 4.670483 | lrm: 0.85 | dt: 99ms | tok/sec: 10,393 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01832 (57.6%) | loss: 4.668840 | lrm: 0.85 | dt: 98ms | tok/sec: 10,483 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01833 (57.6%) | loss: 4.677354 | lrm: 0.85 | dt: 99ms | tok/sec: 10,371 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01834 (57.6%) | loss: 4.684401 | lrm: 0.85 | dt: 98ms | tok/sec: 10,420 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01835 (57.7%) | loss: 4.672060 | lrm: 0.85 | dt: 102ms | tok/sec: 10,062 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01836 (57.7%) | loss: 4.656815 | lrm: 0.85 | dt: 103ms | tok/sec: 9,977 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01837 (57.7%) | loss: 4.688388 | lrm: 0.85 | dt: 104ms | tok/sec: 9,829 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01838 (57.8%) | loss: 4.695286 | lrm: 0.84 | dt: 102ms | tok/sec: 10,076 | mfu: 0.0% | epoch: 1 | remaining: 127s    
step 01839 (57.8%) | loss: 4.696887 | lrm: 0.84 | dt: 97ms | tok/sec: 10,523 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01840 (57.8%) | loss: 4.674156 | lrm: 0.84 | dt: 106ms | tok/sec: 9,704 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01841 (57.9%) | loss: 4.664667 | lrm: 0.84 | dt: 103ms | tok/sec: 9,905 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01842 (57.9%) | loss: 4.662008 | lrm: 0.84 | dt: 105ms | tok/sec: 9,771 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01843 (57.9%) | loss: 4.683270 | lrm: 0.84 | dt: 100ms | tok/sec: 10,253 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01844 (58.0%) | loss: 4.676848 | lrm: 0.84 | dt: 100ms | tok/sec: 10,233 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01845 (58.0%) | loss: 4.687060 | lrm: 0.84 | dt: 102ms | tok/sec: 10,042 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01846 (58.0%) | loss: 4.680220 | lrm: 0.84 | dt: 193ms | tok/sec: 5,294 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01847 (58.1%) | loss: 4.658080 | lrm: 0.84 | dt: 108ms | tok/sec: 9,495 | mfu: 0.0% | epoch: 1 | remaining: 126s    
step 01848 (58.2%) | loss: 4.626208 | lrm: 0.84 | dt: 102ms | tok/sec: 9,991 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01849 (58.2%) | loss: 4.615486 | lrm: 0.84 | dt: 100ms | tok/sec: 10,224 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01850 (58.2%) | loss: 4.606437 | lrm: 0.84 | dt: 98ms | tok/sec: 10,401 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01851 (58.3%) | loss: 4.618846 | lrm: 0.83 | dt: 97ms | tok/sec: 10,515 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01852 (58.3%) | loss: 4.604830 | lrm: 0.83 | dt: 100ms | tok/sec: 10,256 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01853 (58.3%) | loss: 4.643445 | lrm: 0.83 | dt: 99ms | tok/sec: 10,378 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01854 (58.3%) | loss: 4.645708 | lrm: 0.83 | dt: 103ms | tok/sec: 9,980 | mfu: 0.0% | epoch: 1 | remaining: 125s    
step 01855 (58.4%) | loss: 4.644387 | lrm: 0.83 | dt: 105ms | tok/sec: 9,718 | mfu: 0.0% | epoch: 1 | remaining: 125s    
